 format: day,hour,forecast,value  location:53_114 Start : 20160301 
 6,1100,+52,4.100000 
 6,1400,+4,1.200000 
 6,1400,+7,1.100000 
 6,1400,+10,1.300000 
 6,1400,+13,1.800000 
 6,1400,+16,3.400000 
 6,1400,+19,3.500000 
 6,1400,+22,2.400000 
 6,1400,+25,1.400000 
 6,1400,+28,1.600000 
 6,1400,+31,1.500000 
 6,1400,+34,2.700000 
 6,1400,+37,4.600000 
 6,1400,+40,4.900000 
 6,1400,+43,4.600000 
 6,1400,+46,5.100000 
 6,1400,+49,4.100000 
 6,1700,+4,1.100000 
 6,1700,+7,1.300000 
 6,1700,+10,1.800000 
 6,1700,+13,3.400000 
 6,1700,+16,3.500000 
 6,1700,+19,2.400000 
 6,1700,+22,1.400000 
 6,1700,+25,1.600000 
 6,1700,+28,1.500000 
 6,1700,+31,2.700000 
 6,1700,+34,4.600000 
 6,1700,+37,4.900000 
 6,1700,+40,4.600000 
 6,1700,+43,5.100000 
 6,1700,+46,4.100000 
 6,2000,+4,1.300000 
 6,2000,+7,1.800000 
 6,2000,+10,3.400000 
 6,2000,+13,3.400000 
 6,2000,+16,2.400000 
 6,2000,+19,1.500000 
 6,2000,+22,1.600000 
 6,2000,+25,1.400000 
 6,2000,+28,2.700000 
 6,2000,+31,4.600000 
 6,2000,+34,4.900000 
 6,2000,+37,4.600000 
 6,2000,+40,5.100000 
 6,2000,+43,4.100000 
 6,2000,+46,4.100000 
 6,2000,+49,4.200000 
 6,2000,+52,3.600000 
 6,2000,+55,4.200000 
 6,2000,+58,5.000000 
 6,2000,+61,4.200000 
 6,2000,+64,6.900000 
 6,2000,+67,4.900000 
 6,2300,+4,1.800000 
 6,2300,+7,3.400000 
 6,2300,+10,3.400000 
 6,2300,+13,2.400000 
 6,2300,+16,1.500000 
 6,2300,+19,1.600000 
 6,2300,+22,1.400000 
 6,2300,+25,2.700000 
 6,2300,+28,4.600000 
 6,2300,+31,4.900000 
 6,2300,+34,4.600000 
 6,2300,+37,5.100000 
 6,2300,+40,4.100000 
 6,2300,+43,4.100000 
 6,2300,+46,4.200000 
 6,2300,+49,3.600000 
 6,2300,+52,4.200000 
 6,2300,+55,5.000000 
 6,2300,+58,4.200000 
 6,2300,+61,6.900000 
 6,2300,+64,4.900000 
 7,0200,+4,3.400000 
 7,0200,+7,3.800000 
 7,0200,+10,2.600000 
 7,0200,+13,1.400000 
 7,0200,+16,1.700000 
 7,0200,+19,1.500000 
 7,0200,+22,2.300000 
 7,0200,+25,3.800000 
 7,0200,+28,4.800000 
 7,0200,+31,4.500000 
 7,0200,+34,5.500000 
 7,0200,+37,4.100000 
 7,0200,+40,4.000000 
 7,0200,+43,3.500000 
 7,0200,+46,2.600000 
 7,0200,+49,3.700000 
 7,0200,+52,4.300000 
 7,0200,+55,3.700000 
 7,0200,+58,7.600000 
 7,0200,+61,5.000000 
 7,0500,+4,3.800000 
 7,0500,+7,2.600000 
 7,0500,+10,1.400000 
 7,0500,+13,1.700000 
 7,0500,+16,1.500000 
 7,0500,+19,2.300000 
 7,0500,+22,3.800000 
 7,0500,+25,4.800000 
 7,0500,+28,4.500000 
 7,0500,+31,5.500000 
 7,0500,+34,4.100000 
 7,0500,+37,4.000000 
 7,0500,+40,3.500000 
 7,0500,+43,2.600000 
 7,0500,+46,3.700000 
 7,0500,+49,4.300000 
 7,0500,+52,3.700000 
 7,0500,+55,7.600000 
 7,0500,+58,5.000000 
