 format: day,hour,forecast,value  location:53_114 Start : 20170301 
 2,2300,+4,222.000000 
 2,2300,+7,215.000000 
 2,2300,+10,207.000000 
 2,2300,+13,190.000000 
 2,2300,+16,193.000000 
 2,2300,+19,191.000000 
 2,2300,+22,193.000000 
 2,2300,+25,177.000000 
 2,2300,+28,250.000000 
 2,2300,+31,256.000000 
 2,2300,+34,239.000000 
 2,2300,+37,231.000000 
 2,2300,+40,167.000000 
 2,2300,+43,159.000000 
 2,2300,+46,137.000000 
 2,2300,+49,156.000000 
 2,2300,+52,232.000000 
 2,2300,+55,258.000000 
 2,2300,+58,237.000000 
 2,2300,+61,264.000000 
 2,2300,+64,324.000000 
 3,0200,+4,215.000000 
 3,0200,+7,207.000000 
 3,0200,+10,190.000000 
 3,0200,+13,193.000000 
 3,0200,+16,191.000000 
 3,0200,+19,193.000000 
 3,0200,+22,177.000000 
 3,0200,+25,250.000000 
 3,0200,+28,256.000000 
 3,0200,+31,239.000000 
 3,0200,+34,231.000000 
 3,0200,+37,167.000000 
 3,0200,+40,159.000000 
 3,0200,+43,137.000000 
 3,0200,+46,156.000000 
 3,0200,+49,232.000000 
 3,0200,+52,258.000000 
 3,0200,+55,237.000000 
 3,0200,+58,264.000000 
 3,0200,+61,324.000000 
 3,0500,+4,207.000000 
 3,0500,+7,190.000000 
 3,0500,+10,193.000000 
 3,0500,+13,191.000000 
 3,0500,+16,193.000000 
 3,0500,+19,177.000000 
 3,0500,+22,250.000000 
 3,0500,+25,256.000000 
 3,0500,+28,239.000000 
 3,0500,+31,231.000000 
 3,0500,+34,167.000000 
 3,0500,+37,159.000000 
 3,0500,+40,137.000000 
 3,0500,+43,156.000000 
 3,0500,+46,232.000000 
 3,0500,+49,258.000000 
 3,0500,+52,237.000000 
 3,0500,+55,264.000000 
 3,0500,+58,324.000000 
 3,0800,+4,184.000000 
 3,0800,+7,184.000000 
 3,0800,+10,169.000000 
 3,0800,+13,163.000000 
 3,0800,+16,164.000000 
 3,0800,+19,255.000000 
 3,0800,+22,272.000000 
 3,0800,+25,255.000000 
 3,0800,+28,267.000000 
 3,0800,+31,233.000000 
 3,0800,+34,172.000000 
 3,0800,+37,104.000000 
 3,0800,+40,105.000000 
 3,0800,+43,214.000000 
 3,0800,+46,257.000000 
 3,0800,+49,243.000000 
 3,0800,+52,297.000000 
 3,0800,+55,310.000000 
 3,1100,+4,184.000000 
 3,1100,+7,169.000000 
 3,1100,+10,163.000000 
 3,1100,+13,164.000000 
 3,1100,+16,255.000000 
 3,1100,+19,272.000000 
 3,1100,+22,255.000000 
 3,1100,+25,267.000000 
 3,1100,+28,233.000000 
 3,1100,+31,172.000000 
 3,1100,+34,104.000000 
 3,1100,+37,105.000000 
 3,1100,+40,214.000000 
 3,1100,+43,257.000000 
 3,1100,+46,243.000000 
 3,1100,+49,297.000000 
 3,1100,+52,310.000000 
 3,1400,+4,169.000000 
 3,1400,+7,163.000000 
 3,1400,+10,164.000000 
 3,1400,+13,255.000000 
 3,1400,+16,272.000000 
 3,1400,+19,255.000000 
 3,1400,+22,267.000000 
 3,1400,+25,233.000000 
 3,1400,+28,172.000000 
 3,1400,+31,104.000000 
 3,1400,+34,105.000000 
 3,1400,+37,214.000000 
 3,1400,+40,257.000000 
 3,1400,+43,243.000000 
 3,1400,+46,297.000000 
 3,1400,+49,310.000000 
 3,1700,+4,163.000000 
 3,1700,+7,164.000000 
 3,1700,+10,255.000000 
 3,1700,+13,272.000000 
 3,1700,+16,255.000000 
 3,1700,+19,267.000000 
 3,1700,+22,233.000000 
 3,1700,+25,172.000000 
 3,1700,+28,104.000000 
 3,1700,+31,105.000000 
 3,1700,+34,214.000000 
 3,1700,+37,257.000000 
 3,1700,+40,243.000000 
 3,1700,+43,297.000000 
 3,1700,+46,310.000000 
 3,2000,+4,176.000000 
 3,2000,+7,266.000000 
 3,2000,+10,294.000000 
 3,2000,+13,249.000000 
 3,2000,+16,259.000000 
 3,2000,+19,120.000000 
 3,2000,+22,72.000000 
 3,2000,+25,153.000000 
 3,2000,+28,55.000000 
 3,2000,+31,203.000000 
 3,2000,+34,243.000000 
 3,2000,+37,227.000000 
 3,2000,+40,287.000000 
 3,2000,+43,298.000000 
 3,2000,+46,321.000000 
 3,2000,+49,337.000000 
 3,2000,+52,337.000000 
 3,2000,+55,323.000000 
 3,2000,+58,309.000000 
 3,2000,+61,317.000000 
 3,2000,+64,322.000000 
 3,2000,+67,326.000000 
 3,2300,+4,266.000000 
 3,2300,+7,294.000000 
 3,2300,+10,249.000000 
 3,2300,+13,259.000000 
 3,2300,+16,120.000000 
 3,2300,+19,72.000000 
 3,2300,+22,153.000000 
 3,2300,+25,55.000000 
 3,2300,+28,203.000000 
 3,2300,+31,243.000000 
 3,2300,+34,227.000000 
 3,2300,+37,287.000000 
 3,2300,+40,298.000000 
 3,2300,+43,321.000000 
 3,2300,+46,337.000000 
 3,2300,+49,337.000000 
 3,2300,+52,323.000000 
 3,2300,+55,309.000000 
 3,2300,+58,317.000000 
 3,2300,+61,322.000000 
 3,2300,+64,326.000000 
 4,0200,+4,294.000000 
 4,0200,+7,249.000000 
 4,0200,+10,259.000000 
 4,0200,+13,120.000000 
 4,0200,+16,72.000000 
 4,0200,+19,153.000000 
 4,0200,+22,55.000000 
 4,0200,+25,203.000000 
 4,0200,+28,243.000000 
 4,0200,+31,227.000000 
 4,0200,+34,287.000000 
 4,0200,+37,298.000000 
 4,0200,+40,321.000000 
 4,0200,+43,337.000000 
 4,0200,+46,337.000000 
 4,0200,+49,323.000000 
 4,0200,+52,309.000000 
 4,0200,+55,317.000000 
 4,0200,+58,322.000000 
 4,0200,+61,326.000000 
 4,0500,+4,249.000000 
 4,0500,+7,259.000000 
 4,0500,+10,120.000000 
 4,0500,+13,72.000000 
 4,0500,+16,153.000000 
 4,0500,+19,55.000000 
 4,0500,+22,203.000000 
 4,0500,+25,243.000000 
 4,0500,+28,227.000000 
 4,0500,+31,287.000000 
 4,0500,+34,298.000000 
 4,0500,+37,321.000000 
 4,0500,+40,337.000000 
 4,0500,+43,337.000000 
 4,0500,+46,323.000000 
 4,0500,+49,309.000000 
 4,0500,+52,317.000000 
 4,0500,+55,322.000000 
 4,0500,+58,326.000000 
 4,0800,+4,312.000000 
 4,0800,+7,18.000000 
 4,0800,+10,47.000000 
 4,0800,+13,76.000000 
 4,0800,+16,100.000000 
 4,0800,+19,360.000000 
 4,0800,+22,298.000000 
 4,0800,+25,297.000000 
 4,0800,+28,206.000000 
 4,0800,+31,313.000000 
 4,0800,+34,331.000000 
 4,0800,+37,339.000000 
 4,0800,+40,341.000000 
 4,0800,+43,330.000000 
 4,0800,+46,317.000000 
 4,0800,+49,302.000000 
 4,0800,+52,308.000000 
 4,0800,+55,299.000000 
 4,1100,+4,18.000000 
 4,1100,+7,47.000000 
 4,1100,+10,76.000000 
 4,1100,+13,100.000000 
 4,1100,+16,360.000000 
 4,1100,+19,298.000000 
 4,1100,+22,297.000000 
 4,1100,+25,206.000000 
 4,1100,+28,313.000000 
 4,1100,+31,331.000000 
 4,1100,+34,339.000000 
 4,1100,+37,341.000000 
 4,1100,+40,330.000000 
 4,1100,+43,317.000000 
 4,1100,+46,302.000000 
 4,1100,+49,308.000000 
 4,1100,+52,299.000000 
 4,1400,+4,47.000000 
 4,1400,+7,76.000000 
 4,1400,+10,100.000000 
 4,1400,+13,360.000000 
 4,1400,+16,298.000000 
 4,1400,+19,297.000000 
 4,1400,+22,206.000000 
 4,1400,+25,313.000000 
 4,1400,+28,331.000000 
 4,1400,+31,339.000000 
 4,1400,+34,341.000000 
 4,1400,+37,330.000000 
 4,1400,+40,317.000000 
 4,1400,+43,302.000000 
 4,1400,+46,308.000000 
 4,1400,+49,299.000000 
 4,1700,+4,76.000000 
 4,1700,+7,100.000000 
 4,1700,+10,360.000000 
 4,1700,+13,298.000000 
 4,1700,+16,297.000000 
 4,1700,+19,206.000000 
 4,1700,+22,313.000000 
 4,1700,+25,331.000000 
 4,1700,+28,339.000000 
 4,1700,+31,341.000000 
 4,1700,+34,330.000000 
 4,1700,+37,317.000000 
 4,1700,+40,302.000000 
 4,1700,+43,308.000000 
 4,1700,+46,299.000000 
 4,2000,+4,60.000000 
 4,2000,+7,252.000000 
 4,2000,+10,297.000000 
 4,2000,+13,276.000000 
 4,2000,+16,281.000000 
 4,2000,+19,324.000000 
 4,2000,+22,329.000000 
 4,2000,+25,336.000000 
 4,2000,+28,337.000000 
 4,2000,+31,333.000000 
 4,2000,+34,325.000000 
 4,2000,+37,303.000000 
 4,2000,+40,275.000000 
 4,2000,+43,315.000000 
 4,2000,+46,320.000000 
 4,2000,+49,321.000000 
 4,2000,+52,319.000000 
 4,2000,+55,321.000000 
 4,2000,+58,298.000000 
 4,2000,+61,297.000000 
 4,2000,+64,303.000000 
 4,2000,+67,311.000000 
 4,2300,+4,252.000000 
 4,2300,+7,297.000000 
 4,2300,+10,276.000000 
 4,2300,+13,281.000000 
 4,2300,+16,324.000000 
 4,2300,+19,329.000000 
 4,2300,+22,336.000000 
 4,2300,+25,337.000000 
 4,2300,+28,333.000000 
 4,2300,+31,325.000000 
 4,2300,+34,303.000000 
 4,2300,+37,275.000000 
 4,2300,+40,315.000000 
 4,2300,+43,320.000000 
 4,2300,+46,321.000000 
 4,2300,+49,319.000000 
 4,2300,+52,321.000000 
 4,2300,+55,298.000000 
 4,2300,+58,297.000000 
 4,2300,+61,303.000000 
 4,2300,+64,311.000000 
 5,0200,+4,297.000000 
 5,0200,+7,276.000000 
 5,0200,+10,281.000000 
 5,0200,+13,324.000000 
 5,0200,+16,329.000000 
 5,0200,+19,336.000000 
 5,0200,+22,337.000000 
 5,0200,+25,333.000000 
 5,0200,+28,325.000000 
 5,0200,+31,303.000000 
 5,0200,+34,275.000000 
 5,0200,+37,315.000000 
 5,0200,+40,320.000000 
 5,0200,+43,321.000000 
 5,0200,+46,319.000000 
 5,0200,+49,321.000000 
 5,0200,+52,298.000000 
 5,0200,+55,297.000000 
 5,0200,+58,303.000000 
 5,0200,+61,311.000000 
 5,0500,+4,276.000000 
 5,0500,+7,281.000000 
 5,0500,+10,324.000000 
 5,0500,+13,329.000000 
 5,0500,+16,336.000000 
 5,0500,+19,337.000000 
 5,0500,+22,333.000000 
 5,0500,+25,325.000000 
 5,0500,+28,303.000000 
 5,0500,+31,275.000000 
 5,0500,+34,315.000000 
 5,0500,+37,320.000000 
 5,0500,+40,321.000000 
 5,0500,+43,319.000000 
 5,0500,+46,321.000000 
 5,0500,+49,298.000000 
 5,0500,+52,297.000000 
 5,0500,+55,303.000000 
 5,0500,+58,311.000000 
 5,0800,+4,266.000000 
 5,0800,+7,331.000000 
 5,0800,+10,320.000000 
 5,0800,+13,330.000000 
 5,0800,+16,335.000000 
 5,0800,+19,329.000000 
 5,0800,+22,322.000000 
 5,0800,+25,292.000000 
 5,0800,+28,260.000000 
 5,0800,+31,293.000000 
 5,0800,+34,332.000000 
 5,0800,+37,318.000000 
 5,0800,+40,328.000000 
 5,0800,+43,313.000000 
 5,0800,+46,305.000000 
 5,0800,+49,297.000000 
 5,0800,+52,305.000000 
 5,0800,+55,312.000000 
 5,1100,+4,331.000000 
 5,1100,+7,320.000000 
 5,1100,+10,330.000000 
 5,1100,+13,335.000000 
 5,1100,+16,329.000000 
 5,1100,+19,322.000000 
 5,1100,+22,292.000000 
 5,1100,+25,260.000000 
 5,1100,+28,293.000000 
 5,1100,+31,332.000000 
 5,1100,+34,318.000000 
 5,1100,+37,328.000000 
 5,1100,+40,313.000000 
 5,1100,+43,305.000000 
 5,1100,+46,297.000000 
 5,1100,+49,305.000000 
 5,1100,+52,312.000000 
 5,1400,+4,320.000000 
 5,1400,+7,330.000000 
 5,1400,+10,335.000000 
 5,1400,+13,329.000000 
 5,1400,+16,322.000000 
 5,1400,+19,292.000000 
 5,1400,+22,260.000000 
 5,1400,+25,293.000000 
 5,1400,+28,332.000000 
 5,1400,+31,318.000000 
 5,1400,+34,328.000000 
 5,1400,+37,313.000000 
 5,1400,+40,305.000000 
 5,1400,+43,297.000000 
 5,1400,+46,305.000000 
 5,1400,+49,312.000000 
 5,1700,+4,330.000000 
 5,1700,+7,335.000000 
 5,1700,+10,329.000000 
 5,1700,+13,322.000000 
 5,1700,+16,292.000000 
 5,1700,+19,260.000000 
 5,1700,+22,293.000000 
 5,1700,+25,332.000000 
 5,1700,+28,318.000000 
 5,1700,+31,328.000000 
 5,1700,+34,313.000000 
 5,1700,+37,305.000000 
 5,1700,+40,297.000000 
 5,1700,+43,305.000000 
 5,1700,+46,312.000000 
 5,2000,+4,329.000000 
 5,2000,+7,327.000000 
 5,2000,+10,326.000000 
 5,2000,+13,305.000000 
 5,2000,+16,294.000000 
 5,2000,+19,319.000000 
 5,2000,+22,319.000000 
 5,2000,+25,316.000000 
 5,2000,+28,319.000000 
 5,2000,+31,315.000000 
 5,2000,+34,308.000000 
 5,2000,+37,299.000000 
 5,2000,+40,306.000000 
 5,2000,+43,309.000000 
 5,2000,+46,317.000000 
 5,2000,+49,296.000000 
 5,2000,+52,273.000000 
 5,2000,+55,301.000000 
 5,2000,+58,302.000000 
 5,2000,+61,297.000000 
 5,2000,+64,299.000000 
 5,2000,+67,309.000000 
 5,2300,+4,327.000000 
 5,2300,+7,326.000000 
 5,2300,+10,305.000000 
 5,2300,+13,294.000000 
 5,2300,+16,319.000000 
 5,2300,+19,319.000000 
 5,2300,+22,316.000000 
 5,2300,+25,319.000000 
 5,2300,+28,315.000000 
 5,2300,+31,308.000000 
 5,2300,+34,299.000000 
 5,2300,+37,306.000000 
 5,2300,+40,309.000000 
 5,2300,+43,317.000000 
 5,2300,+46,296.000000 
 5,2300,+49,273.000000 
 5,2300,+52,301.000000 
 5,2300,+55,302.000000 
 5,2300,+58,297.000000 
 5,2300,+61,299.000000 
 5,2300,+64,309.000000 
 6,0200,+4,326.000000 
 6,0200,+7,305.000000 
 6,0200,+10,294.000000 
 6,0200,+13,319.000000 
 6,0200,+16,319.000000 
 6,0200,+19,316.000000 
 6,0200,+22,319.000000 
 6,0200,+25,315.000000 
 6,0200,+28,308.000000 
 6,0200,+31,299.000000 
 6,0200,+34,306.000000 
 6,0200,+37,309.000000 
 6,0200,+40,317.000000 
 6,0200,+43,296.000000 
 6,0200,+46,273.000000 
 6,0200,+49,301.000000 
 6,0200,+52,302.000000 
 6,0200,+55,297.000000 
 6,0200,+58,299.000000 
 6,0200,+61,309.000000 
 6,0500,+4,305.000000 
 6,0500,+7,294.000000 
 6,0500,+10,319.000000 
 6,0500,+13,319.000000 
 6,0500,+16,316.000000 
 6,0500,+19,319.000000 
 6,0500,+22,315.000000 
 6,0500,+25,308.000000 
 6,0500,+28,299.000000 
 6,0500,+31,306.000000 
 6,0500,+34,309.000000 
 6,0500,+37,317.000000 
 6,0500,+40,296.000000 
 6,0500,+43,273.000000 
 6,0500,+46,301.000000 
 6,0500,+49,302.000000 
 6,0500,+52,297.000000 
 6,0500,+55,299.000000 
 6,0500,+58,309.000000 
 6,0800,+4,311.000000 
 6,0800,+7,316.000000 
 6,0800,+10,310.000000 
 6,0800,+13,321.000000 
 6,0800,+16,322.000000 
 6,0800,+19,317.000000 
 6,0800,+22,311.000000 
 6,0800,+25,304.000000 
 6,0800,+28,312.000000 
 6,0800,+31,311.000000 
 6,0800,+34,310.000000 
 6,0800,+37,317.000000 
 6,0800,+40,286.000000 
 6,0800,+43,262.000000 
 6,0800,+46,292.000000 
 6,0800,+49,292.000000 
 6,0800,+52,311.000000 
 6,0800,+55,305.000000 
 6,1100,+4,316.000000 
 6,1100,+7,310.000000 
 6,1100,+10,321.000000 
 6,1100,+13,322.000000 
 6,1100,+16,317.000000 
 6,1100,+19,311.000000 
 6,1100,+22,304.000000 
 6,1100,+25,312.000000 
 6,1100,+28,311.000000 
 6,1100,+31,310.000000 
 6,1100,+34,317.000000 
 6,1100,+37,286.000000 
 6,1100,+40,262.000000 
 6,1100,+43,292.000000 
 6,1100,+46,292.000000 
 6,1100,+49,311.000000 
 6,1100,+52,305.000000 
 6,1400,+4,310.000000 
 6,1400,+7,321.000000 
 6,1400,+10,322.000000 
 6,1400,+13,317.000000 
 6,1400,+16,311.000000 
 6,1400,+19,304.000000 
 6,1400,+22,312.000000 
 6,1400,+25,311.000000 
 6,1400,+28,310.000000 
 6,1400,+31,317.000000 
 6,1400,+34,286.000000 
 6,1400,+37,262.000000 
 6,1400,+40,292.000000 
 6,1400,+43,292.000000 
 6,1400,+46,311.000000 
 6,1400,+49,305.000000 
 6,1700,+4,321.000000 
 6,1700,+7,322.000000 
 6,1700,+10,317.000000 
 6,1700,+13,311.000000 
 6,1700,+16,304.000000 
 6,1700,+19,312.000000 
 6,1700,+22,311.000000 
 6,1700,+25,310.000000 
 6,1700,+28,317.000000 
 6,1700,+31,286.000000 
 6,1700,+34,262.000000 
 6,1700,+37,292.000000 
 6,1700,+40,292.000000 
 6,1700,+43,311.000000 
 6,1700,+46,305.000000 
 6,2000,+4,325.000000 
 6,2000,+7,315.000000 
 6,2000,+10,310.000000 
 6,2000,+13,305.000000 
 6,2000,+16,308.000000 
 6,2000,+19,311.000000 
 6,2000,+22,309.000000 
 6,2000,+25,315.000000 
 6,2000,+28,287.000000 
 6,2000,+31,250.000000 
 6,2000,+34,290.000000 
 6,2000,+37,293.000000 
 6,2000,+40,311.000000 
 6,2000,+43,303.000000 
 6,2000,+46,297.000000 
 6,2000,+49,263.000000 
 6,2000,+52,228.000000 
 6,2000,+55,259.000000 
 6,2000,+58,263.000000 
 6,2000,+61,275.000000 
 6,2000,+64,302.000000 
 6,2000,+67,289.000000 
 6,2300,+4,315.000000 
 6,2300,+7,310.000000 
 6,2300,+10,305.000000 
 6,2300,+13,308.000000 
 6,2300,+16,311.000000 
 6,2300,+19,309.000000 
 6,2300,+22,315.000000 
 6,2300,+25,287.000000 
 6,2300,+28,250.000000 
 6,2300,+31,290.000000 
 6,2300,+34,293.000000 
 6,2300,+37,311.000000 
 6,2300,+40,303.000000 
 6,2300,+43,297.000000 
 6,2300,+46,263.000000 
 6,2300,+49,228.000000 
 6,2300,+52,259.000000 
 6,2300,+55,263.000000 
 6,2300,+58,275.000000 
 6,2300,+61,302.000000 
 6,2300,+64,289.000000 
 7,0200,+4,310.000000 
 7,0200,+7,305.000000 
 7,0200,+10,308.000000 
 7,0200,+13,311.000000 
 7,0200,+16,309.000000 
 7,0200,+19,315.000000 
 7,0200,+22,287.000000 
 7,0200,+25,250.000000 
 7,0200,+28,290.000000 
 7,0200,+31,293.000000 
 7,0200,+34,311.000000 
 7,0200,+37,303.000000 
 7,0200,+40,297.000000 
 7,0200,+43,263.000000 
 7,0200,+46,228.000000 
 7,0200,+49,259.000000 
 7,0200,+52,263.000000 
 7,0200,+55,275.000000 
 7,0200,+58,302.000000 
 7,0200,+61,289.000000 
 7,0500,+4,305.000000 
 7,0500,+7,308.000000 
 7,0500,+10,311.000000 
 7,0500,+13,309.000000 
 7,0500,+16,315.000000 
 7,0500,+19,287.000000 
 7,0500,+22,250.000000 
 7,0500,+25,290.000000 
 7,0500,+28,293.000000 
 7,0500,+31,311.000000 
 7,0500,+34,303.000000 
 7,0500,+37,297.000000 
 7,0500,+40,263.000000 
 7,0500,+43,228.000000 
 7,0500,+46,259.000000 
 7,0500,+49,263.000000 
 7,0500,+52,275.000000 
